# format: x, y, z, (trackId)+
-91.6719, -435.341, -192.942, 3653
-93.1167, -435.034, -92.9905, 3653
-90.1186, -435.671, -1635.42, 3653
82.8503, -437.142, -1278.28, 2415
334.703, -293.149, -1271.73, 2415
437.499, -101.931, 1102.43, 7145
438.613, -96.8425, 949.268, 5303
446.996, -44.1511, 883.097, 7145
447.267, -41.5737, 728.584, 7145
448.172, -29.8526, 729.467, 7145
437.968, 99.8765, 1196.07, 5001
396.186, 211.622, 557.384, 5253
394.66, 214.494, 1035.41, 6755
370.999, 253.205, 383.534, 5253
329.547, 305.264, 602.165, 4643
327.452, 307.508, 336.5, 5253
99.593, 438.028, 1506.44, 5225
97.4999, 438.473, 1186.05, 6760
28.2899, 448.281, 286.45, 5253
16.5364, 448.859, 509.88, 5253
-5.64185, 449.163, 317.143, 5253
-20.7075, 448.713, 656.007, 5253
-216.353, 393.671, 1557.07, 7034
-448.452, 25.8523, 1017.59, 6016
-437.518, -101.852, 377.56, 1806
-260.202, -366.148, 987.542, 6758
-231.702, -384.875, 1181.72, 5308
-132.194, -429.325, 1546.31, 3653
-133.088, -429.034, 1438.79, 3653
-132.872, -429.105, 812.3, 3653
-131.879, -429.427, 565.129, 3653
-131.94, -429.408, 1319.2, 3653
-130.149, -429.944, 1189.32, 3653
-130.36, -429.883, 933.804, 3653
-131.111, -429.668, 685.202, 3653
-130.236, -429.919, 53.9292, 3653
-129.828, -430.036, 1060.46, 3653
-129.828, -430.036, 467.915, 3653
-129.828, -430.036, 361.92, 3653
-129.828, -430.036, 253.795, 3653
-129.828, -430.036, 151.36, 3653
-100.733, -437.786, 1573.54, 3653
-100.995, -437.73, 1466.13, 3653
-100.137, -437.912, 1354.92, 3653
-100.794, -437.773, 1223.41, 3653
-99.7517, -437.994, 1094, 3653
-96.0809, -438.774, 968.762, 3653
-97.5544, -438.461, 609.905, 3653
-95.2723, -438.946, 497.46, 3653
-95.882, -438.817, 184.862, 3653
-94.585, -439.092, 739.458, 3653
-31.4299, -448.062, 1255.74, 5230
17.3876, -448.829, 1264.64, 5230
102.584, -437.336, 1554.47, 5231
397.84, -208.512, 73.9763, 2013
437.848, -100.442, -1320.08, 2113
447.158, 42.6145, -1154.03, 989
430.036, 129.828, -1538.14, 1895
388.853, 224.812, -1164.35, 3313
367.847, 257.863, -1515.42, 1709
-4.59305, 449.163, -1410.06, 3263
-213.627, 395.12, -1321.97, 1788
-247.623, 374.764, -1078.04, 1083
-367.585, 258.223, -952.41, 3261
-389.134, 224.326, -898.661, 3320
-449.09, 9.91559, -1488.32, 992
-387.67, -226.861, -1492.86, 981
-307.428, -327.53, -871.518, 2382
-253.01, -371.13, -276.595, 2012
-216.296, -393.701, -481.114, 3267
-131.85, -429.437, -426.274, 3653
-129.853, -430.029, -1521.32, 3653
-130.082, -429.963, -311.046, 3653
-130.459, -429.855, -225.117, 3653
-129.828, -430.036, -1109.61, 3653
-129.828, -430.036, -1044.85, 3653
-129.828, -430.036, -969.041, 3653
-129.828, -430.036, -602.953, 3653
-129.828, -430.036, -124.981, 3653
-129.828, -430.036, -31.2605, 3653
-101.647, -437.57, -858.02, 3653
-95.7947, -438.835, -1418.05, 3653
-96.1876, -438.752, -1332.84, 3653
-96.8404, -438.613, -1246.42, 3653
-94.7658, -439.054, -945.807, 3653
-97.8801, -438.392, -757.334, 3653
-100.558, -437.823, -666.651, 3653
-96.6967, -438.644, -568.613, 3653
-99.9743, -437.947, -470.082, 3653
-100.936, -437.742, -378.047, 3653
-97.7992, -438.409, -281.227, 3653
17.2831, -448.833, -479.211, 2013
15.9353, -448.88, -107.695, 2013
24.3039, -448.56, -1289.83, 2415
35.2817, -447.792, -1290.75, 2415
100.662, -437.815, -1277.21, 2415
101.524, -437.6, -759.007, 2013
135.526, -428.242, -776.254, 2013
213.675, -395.095, -87.9297, 1847
222.631, -390.112, -96.3922, 1847
241.24, -378.899, -1517.86, 2650
237.411, -381.292, -767.636, 2013
244.821, -376.654, -768.304, 2013
327.498, -307.461, -1213.32, 2100
327.612, -307.342, -155.668, 2012
383.112, -234.499, -224.173, 2013
388.018, -226.257, -598.118, 2013
450.146, -55.0793, 879.537, 7145
450.796, -48.8972, 1406.84, 7126
448.419, 67.4179, 1134.49, 4956
424.127, 160.483, 938.927, 7145
421.899, 166.2, 759.566, 7145
421.229, 167.858, 1169.72, 7145
416.842, 178.577, 1173.64, 7145
349.408, 289.015, 280.269, 5253
283.681, 353.784, 417.585, 5253
275.473, 360.198, 1520.83, 5872
50.7758, 450.598, 1167.02, 4327
-54.848, 450.185, 29.9144, 6070
-281.104, 355.798, 1133.68, 7117
-414.092, 184.752, 526.352, 1806
-423.699, -161.66, 1159.25, 5783
-276.38, -359.488, 1359.22, 5785
45.8784, -451.113, 1208.37, 5302
278, -358.223, 676.889, 3849
354.005, -283.399, 1488.05, 6294
355.397, -281.617, 1254.59, 7128
422.279, -165.26, 1080, 3675
362.412, 272.638, -1323.44, 1421
-174.927, 418.373, -1093.45, 1697
-279.455, 357.087, -1342.57, 3252
-450.758, -49.2592, -1589.39, 1039
-349.993, -288.318, -1488.73, 800
-349.978, -288.336, -1611.34, 800
-350.316, -287.933, -1391.03, 800
-163.089, -423.156, -874.425, 1862
47.4839, -450.944, -750.122, 2013
61.1313, -449.302, -790.188, 2013
63.5415, -448.964, -575.889, 2002
265.531, -367.56, -753.231, 2013
282.544, -354.673, -765.19, 2013
354.3, -283.021, -811.518, 2013
364.417, -269.858, -1318.76, 2415
414.188, -184.537, -730.799, 1703
447.231, -97.418, 946.453, 5303
449.323, -87.6219, 1107.3, 7145
433.302, 147.623, 934.405, 7145
434.749, 143.169, 755.271, 7145
431.095, 153.837, 758.363, 7145
430.681, 154.975, 782.389, 7145
293.013, 351.634, 999.205, 5231
96.9545, 447.33, 1626.61, 4413
91.3429, 448.523, 391.501, 5253
96.5618, 447.413, 1521.82, 5225
83.7384, 450.008, 1621.09, 4413
-82.8487, 450.165, 1181.86, 6595
-340.102, 306.319, 1368.15, 3492
-345.745, 300.032, 749.807, 3569
-431.017, -154.053, 1552.39, 7125
-294.525, -350.365, 1307.52, 5786
-140.107, -435.744, 1537.58, 3653
-139, -436.103, 1427.46, 3653
-138.034, -436.417, 1305, 3653
-96.5004, -447.426, 754.961, 3653
-98.1057, -447.085, 1584.71, 3653
-98.7636, -446.945, 1364.38, 3653
-98.5556, -446.989, 1236.05, 3653
-95.7339, -447.589, 1105.33, 3653
-93.4938, -448.065, 508.872, 3653
-95.8539, -447.564, 1476.92, 3653
-94.2412, -447.906, 979.352, 3653
-89.8521, -448.839, 298.589, 3653
-92.2168, -448.337, 196.766, 3653
-91.7272, -448.441, 93.5289, 3653
-89.3863, -448.938, 4.9183, 3653
-89.9928, -448.81, 867.284, 3653
-88.9917, -449.022, 404.233, 3653
-80.2457, -450.624, 170.459, 2012
156.349, -430.181, 465.381, 4045
297.355, 347.991, -1443.75, 1695
153.825, 431.1, -1194.2, 1469
155.109, 430.632, -1451.63, 1762
-431.349, -153.14, -1363.4, 1966
-346.918, -298.633, -1478.47, 800
-346.243, -299.438, -1590.39, 800
-350.722, -294.1, -1545.74, 800
-349.221, -295.889, -1430.87, 800
-347.796, -297.587, -1380.26, 800
-350.402, -294.481, -1334.26, 800
-350.151, -294.781, -1289.43, 800
-351.065, -293.691, -1211.58, 800
-350.108, -294.832, -1172.98, 800
-348.317, -296.966, -1127.77, 800
-350.248, -294.665, -1086.75, 800
-346.476, -299.16, -1081.32, 800
-350.094, -294.849, -1045.77, 800
-351.158, -293.581, -1007.69, 800
-350.192, -294.732, -962.634, 800
-346.938, -298.609, -916.262, 800
-348.521, -296.723, -1571.9, 800
-344.316, -301.638, -1242.71, 800
-301.477, -344.462, -910.812, 2109
